"characteristicType","startDate","endDate","numSites","numResults"
"Organics, Pesticide","1968-01-01","1968-12-31",201,6375
"Organics, Pesticide","1969-01-01","1969-12-31",350,10272
"Organics, Pesticide","1970-01-01","1970-12-31",488,16011
"Organics, Pesticide","1971-01-01","1971-12-31",575,25285
"Organics, Pesticide","1972-01-01","1972-12-31",799,32616
"Organics, Pesticide","1973-01-01","1973-12-31",812,36747
"Organics, Pesticide","1974-01-01","1974-12-31",1182,45164
"Organics, Pesticide","1975-01-01","1975-12-31",1525,74463
"Organics, Pesticide","1976-01-01","1976-12-31",1814,79283
"Organics, Pesticide","1977-01-01","1977-12-31",1548,78566
"Organics, Pesticide","1978-01-01","1978-12-31",1453,80218
"Organics, Pesticide","1979-01-01","1979-12-31",1508,83075
"Organics, Pesticide","1980-01-01","1980-12-31",1744,68685
"Organics, Pesticide","1981-01-01","1981-12-31",1444,45674
"Organics, Pesticide","1982-01-01","1982-12-31",1748,49833
"Organics, Pesticide","1983-01-01","1983-12-31",1631,37825
"Organics, Pesticide","1984-01-01","1984-12-31",2036,38740
"Organics, Pesticide","1985-01-01","1985-12-31",2604,46959
"Organics, Pesticide","1986-01-01","1986-12-31",3135,65663
"Organics, Pesticide","1987-01-01","1987-12-31",3415,81235
"Organics, Pesticide","1988-01-01","1988-12-31",3712,118313
"Organics, Pesticide","1989-01-01","1989-12-31",3684,126068
"Organics, Pesticide","1990-01-01","1990-12-31",3244,120252
"Organics, Pesticide","1991-01-01","1991-12-31",3759,175145
"Organics, Pesticide","1992-01-01","1992-12-31",3741,190072
"Organics, Pesticide","1993-01-01","1993-12-31",4388,335327
"Organics, Pesticide","1994-01-01","1994-12-31",5838,464711
"Organics, Pesticide","1995-01-01","1995-12-31",5114,340583
"Organics, Pesticide","1996-01-01","1996-12-31",3671,347591
"Organics, Pesticide","1997-01-01","1997-12-31",4472,512236
"Organics, Pesticide","1998-01-01","1998-12-31",4994,502609
"Organics, Pesticide","1999-01-01","1999-12-31",5143,507876
"Organics, Pesticide","2000-01-01","2000-12-31",7487,610164
"Organics, Pesticide","2001-01-01","2001-12-31",7309,652361
"Organics, Pesticide","2002-01-01","2002-12-31",8365,646600
"Organics, Pesticide","2003-01-01","2003-12-31",7775,610499
"Organics, Pesticide","2004-01-01","2004-12-31",9555,714629
"Organics, Pesticide","2005-01-01","2005-12-31",11518,765849
"Organics, Pesticide","2006-01-01","2006-12-31",10330,691355
"Organics, Pesticide","2007-01-01","2007-12-31",8475,641794
"Organics, Pesticide","2008-01-01","2008-12-31",7644,518812
"Organics, Pesticide","2009-01-01","2009-12-31",5537,447518
"Organics, Pesticide","2010-01-01","2010-12-31",6199,467829
"Organics, Pesticide","2011-01-01","2011-12-31",5570,441840
"Organics, Pesticide","2012-01-01","2012-12-31",5148,428337
"Organics, Pesticide","2013-01-01","2013-12-31",5263,477135
"Organics, Pesticide","2014-01-01","2014-12-31",4953,420063
"Organics, Pesticide","2015-01-01","2015-12-31",3349,235913
"Organics, Pesticide","2016-01-01","2016-12-31",83,1880
"Microbiological","1800-01-01","1800-12-31",0,0
"Microbiological","1801-01-01","1801-12-31",0,0
"Microbiological","1802-01-01","1802-12-31",0,0
"Microbiological","1803-01-01","1803-12-31",0,0
"Microbiological","1804-01-01","1804-12-31",0,0
"Microbiological","1805-01-01","1805-12-31",0,0
"Microbiological","1806-01-01","1806-12-31",0,0
"Microbiological","1807-01-01","1807-12-31",0,0
"Microbiological","1808-01-01","1808-12-31",0,0
"Microbiological","1809-01-01","1809-12-31",0,0
"Microbiological","1810-01-01","1810-12-31",0,0
"Microbiological","1811-01-01","1811-12-31",0,0
"Microbiological","1812-01-01","1812-12-31",0,0
"Microbiological","1813-01-01","1813-12-31",0,0
"Microbiological","1814-01-01","1814-12-31",0,0
"Microbiological","1815-01-01","1815-12-31",0,0
"Microbiological","1816-01-01","1816-12-31",0,0
"Microbiological","1817-01-01","1817-12-31",0,0
"Microbiological","1818-01-01","1818-12-31",0,0
"Microbiological","1819-01-01","1819-12-31",0,0
"Microbiological","1820-01-01","1820-12-31",0,0
"Microbiological","1821-01-01","1821-12-31",0,0
"Microbiological","1822-01-01","1822-12-31",0,0
"Microbiological","1823-01-01","1823-12-31",0,0
"Microbiological","1824-01-01","1824-12-31",0,0
"Microbiological","1825-01-01","1825-12-31",0,0
"Microbiological","1826-01-01","1826-12-31",0,0
"Microbiological","1827-01-01","1827-12-31",0,0
"Microbiological","1828-01-01","1828-12-31",0,0
"Microbiological","1829-01-01","1829-12-31",0,0
"Microbiological","1830-01-01","1830-12-31",0,0
"Microbiological","1831-01-01","1831-12-31",0,0
"Microbiological","1832-01-01","1832-12-31",0,0
"Microbiological","1833-01-01","1833-12-31",0,0
"Microbiological","1834-01-01","1834-12-31",0,0
"Microbiological","1835-01-01","1835-12-31",0,0
"Microbiological","1836-01-01","1836-12-31",0,0
"Microbiological","1837-01-01","1837-12-31",0,0
"Microbiological","1838-01-01","1838-12-31",0,0
"Microbiological","1839-01-01","1839-12-31",0,0
"Microbiological","1840-01-01","1840-12-31",0,0
"Microbiological","1841-01-01","1841-12-31",0,0
"Microbiological","1842-01-01","1842-12-31",0,0
"Microbiological","1843-01-01","1843-12-31",0,0
"Microbiological","1844-01-01","1844-12-31",0,0
"Microbiological","1845-01-01","1845-12-31",0,0
"Microbiological","1846-01-01","1846-12-31",0,0
"Microbiological","1847-01-01","1847-12-31",0,0
"Microbiological","1848-01-01","1848-12-31",0,0
"Microbiological","1849-01-01","1849-12-31",0,0
"Microbiological","1850-01-01","1850-12-31",0,0
"Microbiological","1851-01-01","1851-12-31",0,0
"Microbiological","1852-01-01","1852-12-31",0,0
"Microbiological","1853-01-01","1853-12-31",0,0
"Microbiological","1854-01-01","1854-12-31",0,0
"Microbiological","1855-01-01","1855-12-31",0,0
"Microbiological","1856-01-01","1856-12-31",0,0
"Microbiological","1857-01-01","1857-12-31",0,0
"Microbiological","1858-01-01","1858-12-31",0,0
"Microbiological","1859-01-01","1859-12-31",0,0
"Microbiological","1860-01-01","1860-12-31",0,0
"Microbiological","1861-01-01","1861-12-31",0,0
"Microbiological","1862-01-01","1862-12-31",0,0
"Microbiological","1863-01-01","1863-12-31",0,0
"Microbiological","1864-01-01","1864-12-31",0,0
"Microbiological","1865-01-01","1865-12-31",0,0
"Microbiological","1866-01-01","1866-12-31",0,0
"Microbiological","1867-01-01","1867-12-31",0,0
"Microbiological","1868-01-01","1868-12-31",0,0
"Microbiological","1869-01-01","1869-12-31",0,0
"Microbiological","1870-01-01","1870-12-31",0,0
"Microbiological","1871-01-01","1871-12-31",0,0
"Microbiological","1872-01-01","1872-12-31",0,0
"Microbiological","1873-01-01","1873-12-31",0,0
"Microbiological","1874-01-01","1874-12-31",0,0
"Microbiological","1875-01-01","1875-12-31",0,0
"Microbiological","1876-01-01","1876-12-31",0,0
"Microbiological","1877-01-01","1877-12-31",0,0
"Microbiological","1878-01-01","1878-12-31",0,0
"Microbiological","1879-01-01","1879-12-31",0,0
"Microbiological","1880-01-01","1880-12-31",0,0
"Microbiological","1881-01-01","1881-12-31",0,0
"Microbiological","1882-01-01","1882-12-31",0,0
"Microbiological","1883-01-01","1883-12-31",0,0
"Microbiological","1884-01-01","1884-12-31",0,0
"Microbiological","1885-01-01","1885-12-31",0,0
"Microbiological","1886-01-01","1886-12-31",0,0
"Microbiological","1887-01-01","1887-12-31",0,0
"Microbiological","1888-01-01","1888-12-31",0,0
"Microbiological","1889-01-01","1889-12-31",0,0
"Microbiological","1890-01-01","1890-12-31",0,0
"Microbiological","1891-01-01","1891-12-31",0,0
"Microbiological","1892-01-01","1892-12-31",0,0
"Microbiological","1893-01-01","1893-12-31",0,0
"Microbiological","1894-01-01","1894-12-31",0,0
"Microbiological","1895-01-01","1895-12-31",0,0
"Microbiological","1896-01-01","1896-12-31",0,0
"Microbiological","1897-01-01","1897-12-31",0,0
"Microbiological","1898-01-01","1898-12-31",1,2
"Microbiological","1899-01-01","1899-12-31",0,0
"Microbiological","1900-01-01","1900-12-31",9,16
"Microbiological","1901-01-01","1901-12-31",2,3
"Microbiological","1902-01-01","1902-12-31",0,0
"Microbiological","1903-01-01","1903-12-31",0,0
"Microbiological","1904-01-01","1904-12-31",0,0
"Microbiological","1905-01-01","1905-12-31",0,0
"Microbiological","1906-01-01","1906-12-31",13,32
"Microbiological","1907-01-01","1907-12-31",0,0
"Microbiological","1908-01-01","1908-12-31",2,4
"Microbiological","1909-01-01","1909-12-31",1,2
"Microbiological","1910-01-01","1910-12-31",0,0
"Microbiological","1911-01-01","1911-12-31",0,0
"Microbiological","1912-01-01","1912-12-31",1,1
"Microbiological","1913-01-01","1913-12-31",0,0
"Microbiological","1914-01-01","1914-12-31",1,1
"Microbiological","1915-01-01","1915-12-31",0,0
"Microbiological","1916-01-01","1916-12-31",0,0
"Microbiological","1917-01-01","1917-12-31",0,0
"Microbiological","1918-01-01","1918-12-31",0,0
"Microbiological","1919-01-01","1919-12-31",2,4
"Microbiological","1920-01-01","1920-12-31",0,0
"Microbiological","1921-01-01","1921-12-31",0,0
"Microbiological","1922-01-01","1922-12-31",0,0
"Microbiological","1923-01-01","1923-12-31",1,2
"Microbiological","1924-01-01","1924-12-31",0,0
"Microbiological","1925-01-01","1925-12-31",0,0
"Microbiological","1926-01-01","1926-12-31",0,0
"Microbiological","1927-01-01","1927-12-31",3,7
"Microbiological","1928-01-01","1928-12-31",1,2
"Microbiological","1929-01-01","1929-12-31",0,0
"Microbiological","1930-01-01","1930-12-31",0,0
"Microbiological","1931-01-01","1931-12-31",0,0
"Microbiological","1932-01-01","1932-12-31",0,0
"Microbiological","1933-01-01","1933-12-31",0,0
"Microbiological","1934-01-01","1934-12-31",0,0
"Microbiological","1935-01-01","1935-12-31",0,0
"Microbiological","1936-01-01","1936-12-31",2,13
"Microbiological","1937-01-01","1937-12-31",1,11
"Microbiological","1938-01-01","1938-12-31",18,29
"Microbiological","1939-01-01","1939-12-31",23,123
"Microbiological","1940-01-01","1940-12-31",3,39
"Microbiological","1941-01-01","1941-12-31",2,24
"Microbiological","1942-01-01","1942-12-31",2,24
"Microbiological","1943-01-01","1943-12-31",5,32
"Microbiological","1944-01-01","1944-12-31",2,24
"Microbiological","1945-01-01","1945-12-31",13,66
"Microbiological","1946-01-01","1946-12-31",13,62
"Microbiological","1947-01-01","1947-12-31",3,23
"Microbiological","1948-01-01","1948-12-31",2,24
"Microbiological","1949-01-01","1949-12-31",3,26
"Microbiological","1950-01-01","1950-12-31",14,37
"Microbiological","1951-01-01","1951-12-31",64,150
"Microbiological","1952-01-01","1952-12-31",96,155
"Microbiological","1953-01-01","1953-12-31",174,468
"Microbiological","1954-01-01","1954-12-31",225,707
"Microbiological","1955-01-01","1955-12-31",189,522
"Microbiological","1956-01-01","1956-12-31",127,385
"Microbiological","1957-01-01","1957-12-31",270,837
"Microbiological","1958-01-01","1958-12-31",176,656
"Microbiological","1959-01-01","1959-12-31",266,874
"Microbiological","1960-01-01","1960-12-31",454,1864
"Microbiological","1961-01-01","1961-12-31",441,2068
"Microbiological","1962-01-01","1962-12-31",674,2328
"Microbiological","1963-01-01","1963-12-31",634,2440
"Microbiological","1964-01-01","1964-12-31",650,3051
"Microbiological","1965-01-01","1965-12-31",714,2769
"Microbiological","1966-01-01","1966-12-31",800,3091
"Microbiological","1967-01-01","1967-12-31",1027,6499
"Microbiological","1968-01-01","1968-12-31",1898,11253
"Microbiological","1969-01-01","1969-12-31",2923,15644
"Microbiological","1970-01-01","1970-12-31",3321,21558
"Microbiological","1971-01-01","1971-12-31",3713,25481
"Microbiological","1972-01-01","1972-12-31",4636,31238
"Microbiological","1973-01-01","1973-12-31",6071,45141
"Microbiological","1974-01-01","1974-12-31",6028,60439
"Microbiological","1975-01-01","1975-12-31",6755,72149
"Microbiological","1976-01-01","1976-12-31",6900,74972
"Microbiological","1977-01-01","1977-12-31",6086,71448
"Microbiological","1978-01-01","1978-12-31",5712,66687
"Microbiological","1979-01-01","1979-12-31",5630,62731
"Microbiological","1980-01-01","1980-12-31",5513,56134
"Microbiological","1981-01-01","1981-12-31",5301,57863
"Microbiological","1982-01-01","1982-12-31",5017,49602
"Microbiological","1983-01-01","1983-12-31",5127,46904
"Microbiological","1984-01-01","1984-12-31",4682,44754
"Microbiological","1985-01-01","1985-12-31",5276,46880
"Microbiological","1986-01-01","1986-12-31",5422,48035
"Microbiological","1987-01-01","1987-12-31",5598,46578
"Microbiological","1988-01-01","1988-12-31",5750,49572
"Microbiological","1989-01-01","1989-12-31",6840,57882
"Microbiological","1990-01-01","1990-12-31",6539,64028
"Microbiological","1991-01-01","1991-12-31",7413,84759
"Microbiological","1992-01-01","1992-12-31",7702,98203
"Microbiological","1993-01-01","1993-12-31",8302,87093
"Microbiological","1994-01-01","1994-12-31",8220,87832
"Microbiological","1995-01-01","1995-12-31",7558,89357
"Microbiological","1996-01-01","1996-12-31",9005,107737
"Microbiological","1997-01-01","1997-12-31",11056,136711
"Microbiological","1998-01-01","1998-12-31",12547,160264
"Microbiological","1999-01-01","1999-12-31",17649,241083
"Microbiological","2000-01-01","2000-12-31",20245,269505
"Microbiological","2001-01-01","2001-12-31",22685,294725
"Microbiological","2002-01-01","2002-12-31",22854,298707
"Microbiological","2003-01-01","2003-12-31",27013,385320
"Microbiological","2004-01-01","2004-12-31",28799,441671
"Microbiological","2005-01-01","2005-12-31",31297,512540
"Microbiological","2006-01-01","2006-12-31",29893,474860
"Microbiological","2007-01-01","2007-12-31",30181,478125
"Microbiological","2008-01-01","2008-12-31",27623,418931
"Microbiological","2009-01-01","2009-12-31",27263,428544
"Microbiological","2010-01-01","2010-12-31",25452,391022
"Microbiological","2011-01-01","2011-12-31",27616,723421
"Microbiological","2012-01-01","2012-12-31",27256,406630
"Microbiological","2013-01-01","2013-12-31",24393,368650
"Microbiological","2014-01-01","2014-12-31",21080,319370
"Microbiological","2015-01-01","2015-12-31",15945,278685
"Microbiological","2016-01-01","2016-12-31",786,3441
"Biological","1800-01-01","1800-12-31",0,0
"Biological","1801-01-01","1801-12-31",0,0
"Biological","1802-01-01","1802-12-31",0,0
"Biological","1803-01-01","1803-12-31",0,0
"Biological","1804-01-01","1804-12-31",0,0
"Biological","1805-01-01","1805-12-31",0,0
"Biological","1806-01-01","1806-12-31",0,0
"Biological","1807-01-01","1807-12-31",0,0
"Biological","1808-01-01","1808-12-31",0,0
"Biological","1809-01-01","1809-12-31",0,0
"Biological","1810-01-01","1810-12-31",0,0
"Biological","1811-01-01","1811-12-31",0,0
"Biological","1812-01-01","1812-12-31",0,0
"Biological","1813-01-01","1813-12-31",0,0
"Biological","1814-01-01","1814-12-31",0,0
"Biological","1815-01-01","1815-12-31",0,0
"Biological","1816-01-01","1816-12-31",0,0
"Biological","1817-01-01","1817-12-31",0,0
"Biological","1818-01-01","1818-12-31",0,0
"Biological","1819-01-01","1819-12-31",0,0
"Biological","1820-01-01","1820-12-31",0,0
"Biological","1821-01-01","1821-12-31",0,0
"Biological","1822-01-01","1822-12-31",0,0
"Biological","1823-01-01","1823-12-31",0,0
"Biological","1824-01-01","1824-12-31",0,0
"Biological","1825-01-01","1825-12-31",0,0
"Biological","1826-01-01","1826-12-31",0,0
"Biological","1827-01-01","1827-12-31",0,0
"Biological","1828-01-01","1828-12-31",0,0
"Biological","1829-01-01","1829-12-31",0,0
"Biological","1830-01-01","1830-12-31",0,0
"Biological","1831-01-01","1831-12-31",0,0
"Biological","1832-01-01","1832-12-31",0,0
"Biological","1833-01-01","1833-12-31",0,0
"Biological","1834-01-01","1834-12-31",0,0
"Biological","1835-01-01","1835-12-31",0,0
"Biological","1836-01-01","1836-12-31",0,0
"Biological","1837-01-01","1837-12-31",0,0
"Biological","1838-01-01","1838-12-31",0,0
"Biological","1839-01-01","1839-12-31",0,0
"Biological","1840-01-01","1840-12-31",0,0
"Biological","1841-01-01","1841-12-31",0,0
"Biological","1842-01-01","1842-12-31",0,0
"Biological","1843-01-01","1843-12-31",0,0
"Biological","1844-01-01","1844-12-31",0,0
"Biological","1845-01-01","1845-12-31",0,0
"Biological","1846-01-01","1846-12-31",0,0
"Biological","1847-01-01","1847-12-31",0,0
"Biological","1848-01-01","1848-12-31",0,0
"Biological","1849-01-01","1849-12-31",0,0
"Biological","1850-01-01","1850-12-31",0,0
"Biological","1851-01-01","1851-12-31",0,0
"Biological","1852-01-01","1852-12-31",0,0
"Biological","1853-01-01","1853-12-31",0,0
"Biological","1854-01-01","1854-12-31",0,0
"Biological","1855-01-01","1855-12-31",0,0
"Biological","1856-01-01","1856-12-31",0,0
"Biological","1857-01-01","1857-12-31",0,0
"Biological","1858-01-01","1858-12-31",0,0
"Biological","1859-01-01","1859-12-31",0,0
"Biological","1860-01-01","1860-12-31",0,0
"Biological","1861-01-01","1861-12-31",0,0
"Biological","1862-01-01","1862-12-31",0,0
"Biological","1863-01-01","1863-12-31",0,0
"Biological","1864-01-01","1864-12-31",0,0
"Biological","1865-01-01","1865-12-31",0,0
"Biological","1866-01-01","1866-12-31",0,0
"Biological","1867-01-01","1867-12-31",0,0
"Biological","1868-01-01","1868-12-31",0,0
"Biological","1869-01-01","1869-12-31",0,0
"Biological","1870-01-01","1870-12-31",0,0
"Biological","1871-01-01","1871-12-31",0,0
"Biological","1872-01-01","1872-12-31",0,0
"Biological","1873-01-01","1873-12-31",0,0
"Biological","1874-01-01","1874-12-31",0,0
"Biological","1875-01-01","1875-12-31",0,0
"Biological","1876-01-01","1876-12-31",0,0
"Biological","1877-01-01","1877-12-31",0,0
"Biological","1878-01-01","1878-12-31",0,0
"Biological","1879-01-01","1879-12-31",0,0
"Biological","1880-01-01","1880-12-31",0,0
"Biological","1881-01-01","1881-12-31",0,0
"Biological","1882-01-01","1882-12-31",0,0
"Biological","1883-01-01","1883-12-31",0,0
"Biological","1884-01-01","1884-12-31",0,0
"Biological","1885-01-01","1885-12-31",0,0
"Biological","1886-01-01","1886-12-31",0,0
"Biological","1887-01-01","1887-12-31",0,0
"Biological","1888-01-01","1888-12-31",0,0
"Biological","1889-01-01","1889-12-31",0,0
"Biological","1890-01-01","1890-12-31",0,0
"Biological","1891-01-01","1891-12-31",0,0
"Biological","1892-01-01","1892-12-31",0,0
"Biological","1893-01-01","1893-12-31",0,0
"Biological","1894-01-01","1894-12-31",0,0
"Biological","1895-01-01","1895-12-31",0,0
"Biological","1896-01-01","1896-12-31",0,0
"Biological","1897-01-01","1897-12-31",0,0
"Biological","1898-01-01","1898-12-31",0,0
"Biological","1899-01-01","1899-12-31",7,123
"Biological","1900-01-01","1900-12-31",2,15
"Biological","1901-01-01","1901-12-31",1,1
"Biological","1902-01-01","1902-12-31",0,0
"Biological","1903-01-01","1903-12-31",0,0
"Biological","1904-01-01","1904-12-31",0,0
"Biological","1905-01-01","1905-12-31",0,0
"Biological","1906-01-01","1906-12-31",1,15
"Biological","1907-01-01","1907-12-31",0,0
"Biological","1908-01-01","1908-12-31",1,1
"Biological","1909-01-01","1909-12-31",0,0
"Biological","1910-01-01","1910-12-31",0,0
"Biological","1911-01-01","1911-12-31",0,0
"Biological","1912-01-01","1912-12-31",0,0
"Biological","1913-01-01","1913-12-31",0,0
"Biological","1914-01-01","1914-12-31",0,0
"Biological","1915-01-01","1915-12-31",0,0
"Biological","1916-01-01","1916-12-31",0,0
"Biological","1917-01-01","1917-12-31",0,0
"Biological","1918-01-01","1918-12-31",0,0
"Biological","1919-01-01","1919-12-31",0,0
"Biological","1920-01-01","1920-12-31",0,0
"Biological","1921-01-01","1921-12-31",0,0
"Biological","1922-01-01","1922-12-31",0,0
"Biological","1923-01-01","1923-12-31",0,0
